name,png,uid,license,credit,tree_name
Amia calva,c957bd69-9ca4-465e-b86e-f28824ab739d.1024.png,c957bd69-9ca4-465e-b86e-f28824ab739d,http://creativecommons.org/publicdomain/mark/1.0/,Duane Raver (vectorized by T. Michael Keesey),Amia_calva
Orneates aegiochus,54029a7d-6c5c-48a6-bd91-189b679e690e.original.png,54029a7d-6c5c-48a6-bd91-189b679e690e,http://creativecommons.org/publicdomain/mark/1.0/,NA,Orneates_aegiochus
Cladoselache fyleri,e1997fdd-5f01-42f4-8415-7379854a7be6.1024.png,e1997fdd-5f01-42f4-8415-7379854a7be6,http://creativecommons.org/publicdomain/mark/1.0/,Lankester Edwin Ray (vectorized by T. Michael Keesey),Cladoselache_fyleri
Galeorhinus galeus,7f26031d-169a-4438-8f17-7d5e418f5964.1024.png,7f26031d-169a-4438-8f17-7d5e418f5964,http://creativecommons.org/publicdomain/mark/1.0/,NA,Galeorhinus_galeus
Gymnura micrura,a6083fa5-5b80-4c9d-92d6-19967cd2e79e.1024.png,a6083fa5-5b80-4c9d-92d6-19967cd2e79e,http://creativecommons.org/licenses/by-sa/3.0/,Tomas Willems (vectorized by T. Michael Keesey),Gymnura_micrura
Baryonyx walkeri,7c6775fb-5df6-431c-9fcb-4e58a833bc29.1024.png,7c6775fb-5df6-431c-9fcb-4e58a833bc29,http://creativecommons.org/licenses/by/3.0/,Gareth Monger,Baryonyx_walkeri
Eriocephala calthella,0fde2bb6-0472-4273-bf46-2d6073fa8fbc.original.png,0fde2bb6-0472-4273-bf46-2d6073fa8fbc,http://creativecommons.org/publicdomain/mark/1.0/,Curtis (modified by T. Michael Keesey),Eriocephala_calthella
Sphinx ligustri,cd22de53-bdc8-4f94-8c3a-dd1cd131fa14.1024.png,cd22de53-bdc8-4f94-8c3a-dd1cd131fa14,http://creativecommons.org/licenses/by/3.0/,Gareth Monger,Sphinx_ligustri
Centruroides limbatus,4e4d37b7-6671-4c53-9c0f-bc95cfbbb984.1024.png,4e4d37b7-6671-4c53-9c0f-bc95cfbbb984,http://creativecommons.org/licenses/by/3.0/,Gareth Monger,Centruroides_limbatus
Chrysolina americana,923f183a-c498-45d3-b8fb-7247d0183f22.1024.png,923f183a-c498-45d3-b8fb-7247d0183f22,http://creativecommons.org/licenses/by/3.0/,Gareth Monger,Chrysolina_americana
Eothyris parkeyi,cdda7e7e-1ebd-449f-b6bf-fe7e5b786168.original.png,cdda7e7e-1ebd-449f-b6bf-fe7e5b786168,http://creativecommons.org/licenses/by-sa/3.0/,Nobu Tamura,Eothyris_parkeyi
Neopseudogarypus scutellatus,ca592e4b-4163-44be-a2c0-9d13c1cbe935.1024.png,ca592e4b-4163-44be-a2c0-9d13c1cbe935,http://creativecommons.org/licenses/by/3.0/,Gareth Monger,Neopseudogarypus_scutellatus
Archaeovenator hamiltonensis,61c59b94-6b48-40b4-ada1-3cc6c7543604.original.png,61c59b94-6b48-40b4-ada1-3cc6c7543604,http://creativecommons.org/licenses/by-sa/3.0/,Dmitry Bogdanov,Archaeovenator_hamiltonensis
Dimetrodon angelensis,7abd53b3-d3de-46c7-81a0-79c45ddf585b.original.png,7abd53b3-d3de-46c7-81a0-79c45ddf585b,http://creativecommons.org/licenses/by/3.0/,Dmitry Bogdanov,Dimetrodon_angelensis
Ianthasaurus hardestii,7b1eee34-a84b-4643-a7ed-d7e84f1e68c9.original.png,7b1eee34-a84b-4643-a7ed-d7e84f1e68c9,http://creativecommons.org/licenses/by/3.0/,Dmitry Bogdanov,Ianthasaurus_hardestii
Chelifer cancroides,9ccaea11-774f-437b-8028-afd4ee880b36.1024.png,9ccaea11-774f-437b-8028-afd4ee880b36,http://creativecommons.org/licenses/by/3.0/,Gareth Monger,Chelifer_cancroides
Dimetrodon loomisi,591fc4c0-a1f7-4061-8c63-6f29aaae400e.original.png,591fc4c0-a1f7-4061-8c63-6f29aaae400e,http://creativecommons.org/licenses/by-sa/3.0/,Dmitry Bogdanov,Dimetrodon_loomisi
Dimetrodon natalis,0799fb7d-dcf3-488c-b3e0-e83f78480eab.original.png,0799fb7d-dcf3-488c-b3e0-e83f78480eab,http://creativecommons.org/licenses/by-sa/3.0/,Dmitry Bogdanov,Dimetrodon_natalis
Dimetrodon giganhomogenes,b8a5690b-e8e7-4d58-b1ae-7709aeeee386.original.png,b8a5690b-e8e7-4d58-b1ae-7709aeeee386,http://creativecommons.org/licenses/by-sa/3.0/,Dmitry  Bogdanov,Dimetrodon_giganhomogenes
Dimetrodon milleri,1f3e74df-30e6-422b-9ce2-db7df199f11d.original.png,1f3e74df-30e6-422b-9ce2-db7df199f11d,http://creativecommons.org/licenses/by-sa/3.0/,Dmitry Bogdanov,Dimetrodon_milleri
Morganucodon watsoni,f59e026a-be3a-43f1-8394-f0381c93acfb.original.png,f59e026a-be3a-43f1-8394-f0381c93acfb,http://creativecommons.org/licenses/by-sa/3.0/,FunkMonk (Michael B. H.),Morganucodon_watsoni
Oligokyphus lufengensis,85ae4e85-e2a0-4b01-8528-188eff0336f8.original.png,85ae4e85-e2a0-4b01-8528-188eff0336f8,http://creativecommons.org/licenses/by-sa/3.0/,Nobu Tamura,Oligokyphus_lufengensis
Cynognathus crateronotus,6cbe14b2-022a-4982-82c0-53c0e0fb5cb8.original.png,6cbe14b2-022a-4982-82c0-53c0e0fb5cb8,http://creativecommons.org/licenses/by-sa/3.0/,Nobu Tamura (modified by T. Michael Keesey),Cynognathus_crateronotus
Procynosuchus delaharpeae,c466a71f-90b9-4ea7-b6ba-56cb37d47f22.original.png,c466a71f-90b9-4ea7-b6ba-56cb37d47f22,http://creativecommons.org/licenses/by-sa/3.0/,Nobu Tamura,Procynosuchus_delaharpeae
Sphenacodon ferocior,fdd69b5f-4651-4bc1-bea7-0fe8155f8057.original.png,fdd69b5f-4651-4bc1-bea7-0fe8155f8057,http://creativecommons.org/publicdomain/mark/1.0/,ДиБгд,Sphenacodon_ferocior
Tulerpeton curtum,256ec0b9-eca1-40ea-af9e-8dd01ccbc770.1024.png,256ec0b9-eca1-40ea-af9e-8dd01ccbc770,http://creativecommons.org/licenses/by-sa/3.0/,Dmitry Bogdanov (vectorized by T. Michael Keesey),Tulerpeton_curtum
Hynerpeton bassetti,cc4702bb-9060-4d1d-bcb2-c72a1d7c316a.1024.png,cc4702bb-9060-4d1d-bcb2-c72a1d7c316a,http://creativecommons.org/licenses/by-sa/3.0/,Nobu Tamura (vectorized by T. Michael Keesey),Hynerpeton_bassetti
Breviata anathema,e789d31d-cadf-42be-9508-58be6e2a5fff.1024.png,e789d31d-cadf-42be-9508-58be6e2a5fff,http://creativecommons.org/publicdomain/zero/1.0/,T. Michael Keesey (after Walker & al.),Breviata_anathema
Olenellus thompsoni,411847f0-d585-42ce-b4c9-682a3b57088f.1024.png,411847f0-d585-42ce-b4c9-682a3b57088f,http://creativecommons.org/publicdomain/mark/1.0/,Charles Doolittle Walcott (vectorized by T. Michael Keesey),Olenellus_thompsoni
Nemastoma lugubre,235ed911-ac5d-46a9-b6bd-cba9b8e8ec3a.1024.png,235ed911-ac5d-46a9-b6bd-cba9b8e8ec3a,http://creativecommons.org/licenses/by/3.0/,Gareth Monger,Nemastoma_lugubre
Astraspis desiderata,14c3dc5e-f4b8-4113-b2d9-0e069b740f34.1024.png,14c3dc5e-f4b8-4113-b2d9-0e069b740f34,http://creativecommons.org/licenses/by/3.0/,Philippe Janvier (vectorized by T. Michael Keesey),Astraspis_desiderata
Leiobunum rotundum,4a912896-8c97-42ff-9f3c-f91ef16bf068.1024.png,4a912896-8c97-42ff-9f3c-f91ef16bf068,http://creativecommons.org/licenses/by/3.0/,Gareth Monger,Leiobunum_rotundum
Pteraspis stensioei,d820e1c5-7326-4297-a5da-571882686590.1024.png,d820e1c5-7326-4297-a5da-571882686590,http://creativecommons.org/licenses/by/3.0/,Gareth Monger,Pteraspis_stensioei
Opilio saxatilis,7174527d-3060-4c78-ab59-c3ccf76075de.1024.png,7174527d-3060-4c78-ab59-c3ccf76075de,http://creativecommons.org/licenses/by/3.0/,Gareth Monger,Opilio_saxatilis
Megalosaurus bucklandii,bacadb12-5f94-4397-8c4a-573b3e2a5d07.original.png,bacadb12-5f94-4397-8c4a-573b3e2a5d07,http://creativecommons.org/licenses/by-nc-sa/3.0/,Scott Hartman,Megalosaurus_bucklandii
Tegenaria domestica,bedd622a-4de2-4067-8c70-4aa44326d229.1024.png,bedd622a-4de2-4067-8c70-4aa44326d229,http://creativecommons.org/licenses/by/3.0/,Gareth Monger,Tegenaria_domestica
Archaeomiopteridae,3010e744-6b06-4022-9ce6-354db93e99fe.1024.png,3010e744-6b06-4022-9ce6-354db93e99fe,http://creativecommons.org/publicdomain/zero/1.0/,T. Michael Keesey,Archaeomiopteridae
Peytoia nathorsti,cdad066c-daf8-42ac-ac55-cde7c17e304f.1024.png,cdad066c-daf8-42ac-ac55-cde7c17e304f,http://creativecommons.org/licenses/by-sa/3.0/,Espen Horn (model; vectorized by T. Michael Keesey from a photo by H. Zell),Peytoia_nathorsti
Homoderus mellyi,0b8005a6-d0d0-4574-9524-b5197899b66f.1024.png,0b8005a6-d0d0-4574-9524-b5197899b66f,http://creativecommons.org/licenses/by-sa/3.0/,Sarefo (vectorized by T. Michael Keesey),Homoderus_mellyi
Demodex folliculoru,058adb39-6999-4401-bf8e-8e019a35100a.1024.png,058adb39-6999-4401-bf8e-8e019a35100a,http://creativecommons.org/publicdomain/zero/1.0/,NA,Demodex_folliculoru
Pediculus humanus capitis,7af6c7fb-1fb2-4636-8a53-28505bc05361.1024.png,7af6c7fb-1fb2-4636-8a53-28505bc05361,http://creativecommons.org/licenses/by-sa/3.0/,Kosta Mumcuoglu (vectorized by T. Michael Keesey),Pediculus_humanus_capitis
Archaeothyris,6d87cf05-6d5a-4146-83d7-5434ad4ea97b.1024.png,6d87cf05-6d5a-4146-83d7-5434ad4ea97b,http://creativecommons.org/publicdomain/zero/1.0/,Arthur Weasley (vectorized by T. Michael Keesey),Archaeothyris
Prolacerta broomi,dec8dce0-d6f0-41a7-a9de-992fc558c341.1024.png,dec8dce0-d6f0-41a7-a9de-992fc558c341,http://creativecommons.org/publicdomain/zero/1.0/,T. Michael Keesey,Prolacerta_broomi
Utatsusaurus hataii,cf07f025-6977-430a-8ea1-a2297f3f864c.1024.png,cf07f025-6977-430a-8ea1-a2297f3f864c,http://creativecommons.org/licenses/by-sa/3.0/,Nobu Tamura (vectorized by T. Michael Keesey),Utatsusaurus_hataii
Diplocaulus,b4e724c7-45c0-4c61-ba71-0ead12e51298.1024.png,b4e724c7-45c0-4c61-ba71-0ead12e51298,http://creativecommons.org/licenses/by/3.0/,Gareth Monger,Diplocaulus
Keichousaurus hui,bc166d59-31c3-49fd-8538-0d6904b784cb.1024.png,bc166d59-31c3-49fd-8538-0d6904b784cb,http://creativecommons.org/licenses/by/3.0/,Gareth Monger,Keichousaurus_hui
Trichomonas gallinae,c02bf6b9-f7c7-4d92-bd38-62eafbd2ce2e.1024.png,c02bf6b9-f7c7-4d92-bd38-62eafbd2ce2e,http://creativecommons.org/publicdomain/zero/1.0/,T. Michael Keesey,Trichomonas_gallinae
Cthylla microfasciculumque,a908805b-c469-4b1a-b0c9-ef55808cb5f6.1024.png,a908805b-c469-4b1a-b0c9-ef55808cb5f6,http://creativecommons.org/publicdomain/zero/1.0/,T. Michael Keesey (after James & al.),Cthylla_microfasciculumque
Cthulhu macrofasciculumque,b05c2803-a7bd-4bf7-bf4e-a930bd486ef6.1024.png,b05c2803-a7bd-4bf7-bf4e-a930bd486ef6,http://creativecommons.org/publicdomain/zero/1.0/,T. Michael Keesey (after James & al.),Cthulhu_macrofasciculumque
Acer platanoides,25e1de47-8f26-4ae0-beda-44bbdc079934.1024.png,25e1de47-8f26-4ae0-beda-44bbdc079934,http://creativecommons.org/licenses/by-sa/3.0/,Fcb981 (vectorized by T. Michael Keesey),Acer_platanoides
Sylvacoleus sharovi,27356f15-3cf8-47e8-ab41-71c6260b2724.1024.png,27356f15-3cf8-47e8-ab41-71c6260b2724,http://creativecommons.org/publicdomain/zero/1.0/,T. Michael Keesey (after Ponomarenko),Sylvacoleus_sharovi
Ginkgo biloba,86d6eed7-405c-4720-9155-c2219f092029.1024.png,86d6eed7-405c-4720-9155-c2219f092029,http://creativecommons.org/licenses/by-sa/3.0/,Joe Schneid (vectorized by T. Michael Keesey),Ginkgo_biloba
Palaeotarbus jerami,470398f4-9687-466f-b049-6bafcacff0fc.1024.png,470398f4-9687-466f-b049-6bafcacff0fc,http://creativecommons.org/licenses/by/3.0/,Gareth Monger,Palaeotarbus_jerami
Amborella trichopoda,30049b3c-eb09-4459-a34e-1963e13e2711.1024.png,30049b3c-eb09-4459-a34e-1963e13e2711,http://creativecommons.org/publicdomain/zero/1.0/,T. Michael Keesey,Amborella_trichopoda
Najash rionegrinus,db45962a-5f4b-4f6b-aea1-9e01e02f05ca.1024.png,db45962a-5f4b-4f6b-aea1-9e01e02f05ca,http://creativecommons.org/publicdomain/zero/1.0/,T. Michael Keesey,Najash_rionegrinus
Pardofelis badia,aa8228b9-9e7f-41e9-bf16-ad0dc488f1db.original.png,aa8228b9-9e7f-41e9-bf16-ad0dc488f1db,http://creativecommons.org/publicdomain/mark/1.0/,Joseph Smit (modified by T. Michael Keesey),Pardofelis_badia
Zuniceratops christopheri,a3e00647-bd33-4550-8864-300887527570.original.png,a3e00647-bd33-4550-8864-300887527570,http://creativecommons.org/publicdomain/zero/1.0/,Nobu Tamura (modified by T. Michael Keesey),Zuniceratops_christopheri
Bagaceratops rozhdestvenskyi,1350c217-c56d-45d6-a101-aa5bdf5ad3b4.original.png,1350c217-c56d-45d6-a101-aa5bdf5ad3b4,http://creativecommons.org/publicdomain/zero/1.0/,Nobu Tamura (modified by T. Michael Keesey),Bagaceratops_rozhdestvenskyi
Sapeornis chaoyangensis,470c08ae-7a6b-4666-a7c1-95fb7c4de428.original.png,470c08ae-7a6b-4666-a7c1-95fb7c4de428,http://creativecommons.org/licenses/by-nc-sa/3.0/,Matt Martyniuk,Sapeornis_chaoyangensis
Zupaysaurus rougieri,08c1a92c-4c36-43fe-b524-fc23d2cf8072.original.png,08c1a92c-4c36-43fe-b524-fc23d2cf8072,http://creativecommons.org/licenses/by-sa/3.0/,FunkMonk [Michael B.H.] (modified by T. Michael Keesey),Zupaysaurus_rougieri
Ardipithecus kadabba,4b019242-7177-4e64-a8bc-ba02d89cc504.1024.png,4b019242-7177-4e64-a8bc-ba02d89cc504,http://creativecommons.org/publicdomain/zero/1.0/,T. Michael Keesey,Ardipithecus_kadabba
Ornitholestes hermanni,1bda7374-b721-4a8f-bef0-84ae09d6bf54.original.png,1bda7374-b721-4a8f-bef0-84ae09d6bf54,http://creativecommons.org/licenses/by-nc-sa/3.0/,Matt Martyniuk,Ornitholestes_hermanni
Ningyuansaurus wangi,51119f61-3475-497e-aea1-fd3489021dab.original.png,51119f61-3475-497e-aea1-fd3489021dab,http://creativecommons.org/licenses/by-sa/3.0/,Matt Martyniuk,Ningyuansaurus_wangi
Plesiadapis,e9761a99-37f2-46a9-8a44-17e3264b28eb.original.png,e9761a99-37f2-46a9-8a44-17e3264b28eb,http://creativecommons.org/licenses/by-sa/3.0/,Mateus Zica (modified by T. Michael Keesey),Plesiadapis
Antidorcas marsupialis,1f3e2f15-8899-4ad0-b935-7b05a4d97423.1024.png,1f3e2f15-8899-4ad0-b935-7b05a4d97423,http://creativecommons.org/licenses/by/3.0/,Sarah Werning,Antidorcas_marsupialis
Cebus,156b515d-f25c-4497-b15b-5afb832cc70c.1024.png,156b515d-f25c-4497-b15b-5afb832cc70c,http://creativecommons.org/licenses/by/3.0/,Sarah Werning,Cebus
Ornithorhynchus anatinus,b406c409-2735-4a3d-a7aa-8afe0b6e72dc.1024.png,b406c409-2735-4a3d-a7aa-8afe0b6e72dc,http://creativecommons.org/licenses/by/3.0/,Sarah Werning,Ornithorhynchus_anatinus
Ascaphus truei,81188abc-d825-41a8-bf27-20538cd2201f.1024.png,81188abc-d825-41a8-bf27-20538cd2201f,http://creativecommons.org/licenses/by/3.0/,Sarah Werning,Ascaphus_truei
Didelphis virginiana virginiana,91324e57-b3f1-42e0-abe3-43e5bc8aa4c6.1024.png,91324e57-b3f1-42e0-abe3-43e5bc8aa4c6,http://creativecommons.org/licenses/by/3.0/,Sarah Werning,Didelphis_virginiana_virginiana
Uca tangeri,d45c8762-fe53-4e29-8c13-60c1e62e722c.original.png,d45c8762-fe53-4e29-8c13-60c1e62e722c,http://creativecommons.org/publicdomain/mark/1.0/,Michael Rosenberg,Uca_tangeri
Supersaurus vivianae,b1e5b1c3-9154-4458-b6fd-e24db6ef8425.original.png,b1e5b1c3-9154-4458-b6fd-e24db6ef8425,http://creativecommons.org/licenses/by-nc-sa/3.0/,Scott Hartman,Supersaurus_vivianae
Jeholornis,a6107d5f-1e70-437b-bf6f-5b4e8caaa55b.original.png,a6107d5f-1e70-437b-bf6f-5b4e8caaa55b,http://creativecommons.org/licenses/by-nc-sa/3.0/,Scott Hartman,Jeholornis
Ambulocetus natans,efa0966c-65ca-433e-9e95-e4e18c15c790.1024.png,efa0966c-65ca-433e-9e95-e4e18c15c790,http://creativecommons.org/licenses/by/3.0/,Conty (vectorized by T. Michael Keesey),Ambulocetus_natans
Bambiraptor feinbergi,74c2f75c-2379-4a64-9694-a160ed21e61f.original.png,74c2f75c-2379-4a64-9694-a160ed21e61f,http://creativecommons.org/licenses/by/3.0/,Scott Hartman,Bambiraptor_feinbergi
Troodon formosus,0086d7ce-67f3-421a-beb7-706f4539de79.original.png,0086d7ce-67f3-421a-beb7-706f4539de79,http://creativecommons.org/licenses/by-nc-sa/3.0/,Scott Hartman,Troodon_formosus
Archaeopterygidae,5b18bbbd-516e-40ba-8f2a-3e77aad72230.original.png,5b18bbbd-516e-40ba-8f2a-3e77aad72230,http://creativecommons.org/publicdomain/zero/1.0/,Scott Hartman,Archaeopterygidae
Teratophoneus curriei,ad05ef4a-3533-4b30-b1ff-3d1faf393337.original.png,ad05ef4a-3533-4b30-b1ff-3d1faf393337,http://creativecommons.org/licenses/by-nc-sa/3.0/,Scott Hartman,Teratophoneus_curriei
Aspideretoides,c5d4f244-baf9-4987-b6c6-6c88307977c8.original.png,c5d4f244-baf9-4987-b6c6-6c88307977c8,http://creativecommons.org/licenses/by/3.0/,Scott Hartman,Aspideretoides
Platygonus compressus,b425c02d-e62f-4693-9394-0a3a1a75cc8f.original.png,b425c02d-e62f-4693-9394-0a3a1a75cc8f,http://creativecommons.org/licenses/by-nc-sa/3.0/,Scott Hartman,Platygonus_compressus
Patriofelis ferox,a2c7f6d4-8d95-4582-a159-a0508ef1b86c.original.png,a2c7f6d4-8d95-4582-a159-a0508ef1b86c,http://creativecommons.org/licenses/by-nc-sa/3.0/,Scott Hartman,Patriofelis_ferox
Notharctus tenebrosus,5248fbfa-3b96-4e34-b962-58008296cec8.original.png,5248fbfa-3b96-4e34-b962-58008296cec8,http://creativecommons.org/licenses/by-nc-sa/3.0/,Scott Hartman,Notharctus_tenebrosus
Gryposaurus monumentensis,4ae90b8f-bbb4-47cd-a914-98e1c845cf1e.original.png,4ae90b8f-bbb4-47cd-a914-98e1c845cf1e,http://creativecommons.org/licenses/by-nc-sa/3.0/,Scott Hartman,Gryposaurus_monumentensis
Goniopholis,41a608b4-78c5-4a08-a297-2004b987b463.original.png,41a608b4-78c5-4a08-a297-2004b987b463,http://creativecommons.org/licenses/by-nc-sa/3.0/,Scott Hartman,Goniopholis
Glyptops utahensis,3827b9bf-ca2f-4613-aa9c-28c4101e04d8.original.png,3827b9bf-ca2f-4613-aa9c-28c4101e04d8,http://creativecommons.org/licenses/by-nc-sa/3.0/,Scott Hartman,Glyptops_utahensis
Deinosuchus rugosus,c238dde3-3faa-4e91-9487-4a1b4be43db6.original.png,c238dde3-3faa-4e91-9487-4a1b4be43db6,http://creativecommons.org/licenses/by-nc-sa/3.0/,Scott Hartman,Deinosuchus_rugosus
Fruitafossor windscheffeli,d92dd8fa-fc4c-4d0f-aea7-3dc133c5c609.original.png,d92dd8fa-fc4c-4d0f-aea7-3dc133c5c609,http://creativecommons.org/publicdomain/zero/1.0/,Scott Hartman,Fruitafossor_windscheffeli
Tsoabichi,3da0d5d8-08dc-4992-b2f7-c4aa8cf06cb7.original.png,3da0d5d8-08dc-4992-b2f7-c4aa8cf06cb7,http://creativecommons.org/licenses/by-nc-sa/3.0/,Scott Hartman,Tsoabichi
Brachychampsa,ad397d75-9927-4690-9680-e89d8fb204a2.original.png,ad397d75-9927-4690-9680-e89d8fb204a2,http://creativecommons.org/licenses/by-nc-sa/3.0/,Scott Hartman,Brachychampsa
Ovis canadensis,b7344c53-6115-49cf-836d-ae71cc3853a8.original.png,b7344c53-6115-49cf-836d-ae71cc3853a8,http://creativecommons.org/publicdomain/zero/1.0/,Scott Hartman,Ovis_canadensis
Adocus,0bdf6f08-3b9e-41a3-aec2-5ae1ee3f0a47.original.png,0bdf6f08-3b9e-41a3-aec2-5ae1ee3f0a47,http://creativecommons.org/licenses/by-nc-sa/3.0/,Scott Hartman,Adocus
Edmontonia rugosidens,af64af4c-5a03-4218-b9fe-440253fd51ae.original.png,af64af4c-5a03-4218-b9fe-440253fd51ae,http://creativecommons.org/licenses/by-nc-sa/3.0/,Scott Hartman,Edmontonia_rugosidens
Panphagia protos,dbf1bed5-cf31-4d86-9889-0f9b01b54c76.original.png,dbf1bed5-cf31-4d86-9889-0f9b01b54c76,http://creativecommons.org/licenses/by-nc-sa/3.0/,Scott Hartman,Panphagia_protos
Nothronychus mckinleyi,2735d212-8b58-4d4e-990f-3342acd25595.original.png,2735d212-8b58-4d4e-990f-3342acd25595,http://creativecommons.org/licenses/by-nc-sa/3.0/,Scott Hartman,Nothronychus_mckinleyi
Suchomimus,909b5f69-8e28-4b9b-81cf-c86addbfd096.original.png,909b5f69-8e28-4b9b-81cf-c86addbfd096,http://creativecommons.org/licenses/by-nc-sa/3.0/,Scott Hartman,Suchomimus
Pisanosaurus,0e158e61-81c9-42c1-bba9-04f8c4647390.original.png,0e158e61-81c9-42c1-bba9-04f8c4647390,http://creativecommons.org/licenses/by-nc-sa/3.0/,Scott Hartman,Pisanosaurus
Nigersaurus,a5b8df09-f5f9-43ae-ae2a-7822ff3e3d56.original.png,a5b8df09-f5f9-43ae-ae2a-7822ff3e3d56,http://creativecommons.org/licenses/by-nc-sa/3.0/,Scott Hartman,Nigersaurus
Massospondylus carinatus,2da08fc6-7dc0-4d20-813c-58069902a96b.original.png,2da08fc6-7dc0-4d20-813c-58069902a96b,http://creativecommons.org/licenses/by/3.0/,Scott Hartman,Massospondylus_carinatus
Futalognkosaurus,06ee50f9-61a6-48a6-a4f8-b4e6e74d3c90.original.png,06ee50f9-61a6-48a6-a4f8-b4e6e74d3c90,http://creativecommons.org/licenses/by-nc-sa/3.0/,Scott Hartman,Futalognkosaurus
Cryolophosaurus,e17a6b62-9138-49f2-a662-062ab974b431.original.png,e17a6b62-9138-49f2-a662-062ab974b431,http://creativecommons.org/licenses/by/3.0/,Scott Hartman,Cryolophosaurus
Rhinoceros unicornis,abad209c-2ca1-423b-a66b-317ca52f4c78.1024.png,abad209c-2ca1-423b-a66b-317ca52f4c78,http://creativecommons.org/publicdomain/mark/1.0/,H. F. O. March (vectorized by T. Michael Keesey),Rhinoceros_unicornis
Elasmosaurus platyurus,5719ee67-4bd3-44e9-ba19-2d36ec7e5b30.1024.png,5719ee67-4bd3-44e9-ba19-2d36ec7e5b30,http://creativecommons.org/licenses/by/3.0/,"E. D. Cope (modified by T. Michael Keesey, Michael P. Taylor & Matthew J. Wedel)",Elasmosaurus_platyurus
Paraceratherium transouralicum,fc6938ce-dcf1-4b10-b6d5-4d9e5f98aae4.1024.png,fc6938ce-dcf1-4b10-b6d5-4d9e5f98aae4,http://creativecommons.org/licenses/by/3.0/,"H. F. O. March (modified by T. Michael Keesey, Michael P. Taylor & Matthew J. Wedel)",Paraceratherium_transouralicum
Homo rudolfensis,81926549-6d46-4b14-9e7d-bab0a0521716.1024.png,81926549-6d46-4b14-9e7d-bab0a0521716,http://creativecommons.org/publicdomain/zero/1.0/,T. Michael Keesey,Homo_rudolfensis
Kenyanthropus,ddabd18e-e81e-498b-9139-7e468c0a1763.1024.png,ddabd18e-e81e-498b-9139-7e468c0a1763,http://creativecommons.org/publicdomain/zero/1.0/,T. Michael Keesey,Kenyanthropus
Bos primigenius primigenius,dc5c561e-e030-444d-ba22-3d427b60e58a.original.png,dc5c561e-e030-444d-ba22-3d427b60e58a,http://creativecommons.org/licenses/by-sa/3.0/,DFoidl (modified by T. Michael Keesey),Bos_primigenius_primigenius
Bos primigenius indicus,87a491b1-8c8c-4e3b-a7ed-8d7399b7c51a.1024.png,87a491b1-8c8c-4e3b-a7ed-8d7399b7c51a,http://creativecommons.org/publicdomain/zero/1.0/,T. Michael Keesey,Bos_primigenius_indicus
Yixianosaurus longimanus,f59efa8a-2212-4fc3-bd20-c25793cef617.original.png,f59efa8a-2212-4fc3-bd20-c25793cef617,http://creativecommons.org/licenses/by-nc-sa/3.0/,Matt Martyniuk,Yixianosaurus_longimanus
Homo erectus pekinensis,23b72477-b0ae-4e2b-816d-8af869ab38cc.1024.png,23b72477-b0ae-4e2b-816d-8af869ab38cc,http://creativecommons.org/publicdomain/zero/1.0/,T. Michael Keesey,Homo_erectus_pekinensis
Paranthropus boisei,72db44d2-686c-4c2b-8b4e-0c841a229996.1024.png,72db44d2-686c-4c2b-8b4e-0c841a229996,http://creativecommons.org/publicdomain/zero/1.0/,T. Michael Keesey,Paranthropus_boisei
Australopithecus africanus,b384f4f0-49fe-4374-bf86-8f03cafdc263.1024.png,b384f4f0-49fe-4374-bf86-8f03cafdc263,http://creativecommons.org/publicdomain/zero/1.0/,T. Michael Keesey,Australopithecus_africanus
Paranthropus robustus,fbd321ef-9697-4309-9db0-273e2da52c47.1024.png,fbd321ef-9697-4309-9db0-273e2da52c47,http://creativecommons.org/publicdomain/zero/1.0/,T. Michael Keesey,Paranthropus_robustus
Paranthropus aethiopicus aethiopicus,4e16389b-60bb-4436-979d-657f4187530d.1024.png,4e16389b-60bb-4436-979d-657f4187530d,http://creativecommons.org/publicdomain/zero/1.0/,T. Michael Keesey,Paranthropus_aethiopicus_aethiopicus
